order_id,lat,lon,created_at,weight_kg,priority
ORD-00767,10.776128,106.705542,2025-01-06T01:43:00,3.01,express
ORD-00768,10.76674,106.714195,2025-05-09T22:51:00,0.78,express
ORD-00769,10.790511,106.710945,2025-01-08T22:14:00,1.47,express
ORD-00770,10.782306,106.681248,2025-04-09T06:43:00,5.02,normal
ORD-00771,10.773441,106.699197,2025-04-20T23:58:00,4.96,express
ORD-00772,10.778063,106.68565,2025-02-05T20:55:00,1.36,normal
ORD-00773,10.773912,106.711633,2025-02-07T19:20:00,0.82,normal
ORD-00774,10.764813,106.709062,2025-02-07T14:48:00,2.75,express
ORD-00775,10.793564,106.689224,2025-06-13T22:09:00,6.3,normal
ORD-00776,10.762867,106.678969,2025-06-06T22:38:00,4.67,normal
ORD-00777,10.780065,106.686544,2025-01-08T01:05:00,5.6,express
ORD-00778,10.762961,106.709307,2025-05-02T01:11:00,6.86,express
ORD-00779,10.775532,106.68406,2025-02-27T15:26:00,6.19,normal
ORD-00780,10.792241,106.713157,2025-02-26T20:48:00,1.88,normal
ORD-00781,10.792303,106.714468,2025-06-08T05:44:00,2.8,express
ORD-00782,10.790841,106.69382,2025-01-12T02:46:00,2.71,normal
ORD-00783,10.777264,106.69471,2025-01-11T21:33:00,4.44,normal
ORD-00784,10.778635,106.697097,2025-06-11T15:12:00,2.54,express
ORD-00785,10.790723,106.706626,2025-03-16T04:10:00,3.55,normal
ORD-00786,10.783528,106.711436,2025-04-30T04:05:00,5.86,normal
ORD-00787,10.764652,106.699662,2025-06-28T18:25:00,3.48,express
ORD-00788,10.758922,106.694786,2025-02-22T04:05:00,2.23,normal
ORD-00789,10.78458,106.682571,2025-01-31T04:40:00,3.09,express
ORD-00790,10.784894,106.714082,2025-06-06T19:24:00,4.54,normal
ORD-00791,10.786426,106.711753,2025-05-25T18:10:00,6.99,normal
ORD-00792,10.786459,106.679898,2025-03-20T23:46:00,6.22,express
ORD-00793,10.768685,106.684686,2025-02-03T20:00:00,5.09,express
ORD-00794,10.758452,106.696412,2025-05-08T14:38:00,7.1,normal
ORD-00795,10.766024,106.7024,2025-04-28T03:28:00,0.91,normal
ORD-00796,10.767054,106.698252,2025-06-08T20:03:00,1.72,normal
ORD-00797,10.782171,106.679359,2025-01-09T23:21:00,7.39,normal
ORD-00798,10.762029,106.714768,2025-02-11T23:39:00,5.39,normal
ORD-00799,10.793753,106.705725,2025-04-03T15:05:00,6.22,express
ORD-00800,10.771637,106.692021,2025-01-19T03:53:00,4.54,express
ORD-00801,10.77542,106.682515,2025-03-13T00:33:00,3.49,normal
ORD-00802,10.783746,106.700646,2025-01-29T06:05:00,4.02,express
ORD-00803,10.773801,106.709369,2025-03-09T06:36:00,7.96,express
ORD-00804,10.792303,106.700729,2025-05-09T06:46:00,5.17,express
ORD-00805,10.787895,106.710696,2025-03-01T23:12:00,0.31,normal
ORD-00806,10.775201,106.707479,2025-02-24T03:26:00,0.65,express
ORD-00807,10.778735,106.701588,2025-01-03T20:44:00,2.47,normal
ORD-00808,10.769388,106.696748,2025-03-24T14:07:00,5.58,express
ORD-00809,10.772654,106.69905,2025-01-08T19:12:00,2.84,express
ORD-00810,10.792124,106.695727,2025-05-02T15:41:00,1.35,normal
ORD-00811,10.781206,106.711006,2025-05-19T00:29:00,6.34,express
ORD-00812,10.792328,106.680073,2025-05-14T23:36:00,5.88,express
ORD-00813,10.778542,106.678693,2025-05-29T00:51:00,7.35,express
ORD-00814,10.76045,106.683524,2025-01-09T00:24:00,5.12,normal
ORD-00815,10.779126,106.692414,2025-06-02T17:55:00,6.32,express
ORD-00816,10.784095,106.689636,2025-01-09T22:26:00,0.97,normal
ORD-00817,10.771749,106.70869,2025-03-19T20:33:00,2.63,normal
ORD-00818,10.771846,106.679384,2025-02-21T16:28:00,4.2,express
ORD-00819,10.791483,106.683701,2025-03-30T05:46:00,7.03,express
ORD-00820,10.786695,106.683302,2025-01-27T06:43:00,7.94,normal
ORD-00821,10.784809,106.694997,2025-05-14T17:00:00,2.69,normal
ORD-00822,10.783421,106.699989,2025-01-24T00:29:00,7.15,normal
ORD-00823,10.777261,106.702382,2025-03-21T14:36:00,6.14,normal
ORD-00824,10.769873,106.685124,2025-03-13T00:49:00,3.7,normal
ORD-00825,10.768088,106.683827,2025-01-30T14:39:00,4.61,normal
ORD-00826,10.765643,106.690962,2025-03-23T22:09:00,7.56,express
ORD-00827,10.779241,106.684337,2025-03-22T00:34:00,3.72,normal
ORD-00828,10.759073,106.711422,2025-01-13T17:24:00,0.71,express
ORD-00829,10.772501,106.704073,2025-06-02T04:39:00,3.04,express
ORD-00830,10.788245,106.704377,2025-06-21T16:59:00,6.12,express
ORD-00831,10.779008,106.681438,2025-06-29T04:06:00,3.81,express
ORD-00832,10.77541,106.713056,2025-02-06T22:58:00,3.1,normal
ORD-00833,10.783886,106.702612,2025-03-26T04:31:00,0.53,express
ORD-00834,10.762177,106.69571,2025-02-13T23:49:00,2.98,normal
ORD-00835,10.776794,106.69301,2025-01-29T00:35:00,5.3,express
ORD-00836,10.777712,106.69283,2025-04-16T21:39:00,2.18,normal
ORD-00837,10.794034,106.692201,2025-03-29T20:52:00,5.64,express
ORD-00838,10.78702,106.694108,2025-03-29T21:11:00,5.4,normal
ORD-00839,10.785357,106.704341,2025-05-05T17:37:00,4.89,express
ORD-00840,10.778538,106.708415,2025-02-15T23:25:00,0.84,normal
ORD-00841,10.783364,106.700067,2025-04-09T00:31:00,5.27,normal
ORD-00842,10.76135,106.70823,2025-05-29T14:48:00,1.43,normal
ORD-00843,10.77476,106.688786,2025-06-08T04:12:00,1.88,express
ORD-00844,10.76909,106.707391,2025-06-23T23:58:00,7.56,express
ORD-00845,10.784558,106.711859,2025-01-23T14:39:00,7.9,express
ORD-00846,10.789363,106.709543,2025-01-17T01:57:00,4.53,normal
ORD-00847,10.758031,106.698721,2025-04-02T17:55:00,2.47,normal
ORD-00848,10.766704,106.703982,2025-04-12T00:45:00,3.25,express
ORD-00849,10.774102,106.685815,2025-02-15T05:08:00,1.75,express
ORD-00850,10.789203,106.691331,2025-04-17T18:18:00,7.98,normal
ORD-00851,10.762968,106.680655,2025-01-05T18:46:00,7.11,express
ORD-00852,10.794074,106.683024,2025-02-06T03:55:00,3.81,express
ORD-00853,10.78106,106.694813,2025-04-20T04:24:00,3.04,normal
ORD-00854,10.773717,106.678275,2025-05-08T21:45:00,4.16,express
ORD-00855,10.792283,106.699325,2025-01-09T15:36:00,4.02,express
ORD-00856,10.762187,106.695817,2025-06-26T16:09:00,5.92,express
ORD-00857,10.775203,106.680895,2025-06-06T16:15:00,3.94,normal
ORD-00858,10.783311,106.69795,2025-05-29T23:39:00,0.71,express
ORD-00859,10.777796,106.678399,2025-04-28T06:57:00,3.91,express
ORD-00860,10.773578,106.713542,2025-03-17T23:10:00,0.57,express
ORD-00861,10.784898,106.698857,2025-01-17T05:37:00,1.6,normal
ORD-00862,10.782284,106.688795,2025-06-09T14:18:00,4.03,normal
ORD-00863,10.776707,106.709503,2025-03-13T22:08:00,5.04,express
ORD-00864,10.789741,106.678526,2025-01-29T19:58:00,4.86,normal
ORD-00865,10.782389,106.691681,2025-02-14T22:50:00,5.7,express
ORD-00866,10.76469,106.697513,2025-01-10T00:05:00,7.75,normal
ORD-00867,10.788992,106.705852,2025-04-17T02:15:00,5.39,normal
ORD-00868,10.765802,106.705171,2025-03-30T15:41:00,2.34,normal
ORD-00869,10.759943,106.695169,2025-05-02T23:30:00,6.05,normal
ORD-00870,10.772053,106.704107,2025-05-02T22:09:00,4.38,express
ORD-00871,10.758439,106.712307,2025-04-26T02:43:00,2.73,normal
ORD-00872,10.761602,106.697658,2025-04-02T03:39:00,7.37,express
ORD-00873,10.770394,106.687882,2025-01-26T22:41:00,4.8,express
ORD-00874,10.786607,106.705716,2025-06-22T20:33:00,2.9,normal
ORD-00875,10.769591,106.678391,2025-01-03T16:00:00,3.47,normal
ORD-00876,10.783363,106.691006,2025-03-14T22:12:00,0.56,normal
ORD-00877,10.760105,106.699983,2025-02-25T17:45:00,7.68,normal
ORD-00878,10.789688,106.682807,2025-06-18T19:57:00,1.15,normal
ORD-00879,10.767373,106.695277,2025-01-21T04:59:00,7.96,express
ORD-00880,10.783612,106.7027,2025-03-24T22:10:00,6.31,express
ORD-00881,10.786753,106.692164,2025-03-27T15:16:00,7.66,express
ORD-00882,10.764583,106.680568,2025-02-22T02:11:00,5.27,normal
ORD-00883,10.763323,106.706442,2025-02-25T17:58:00,3.7,express
ORD-00884,10.761822,106.680698,2025-05-27T22:49:00,3.73,express
ORD-00885,10.763508,106.701692,2025-01-11T02:17:00,1.47,express
ORD-00886,10.791471,106.699262,2025-05-13T05:30:00,3.66,normal
ORD-00887,10.777985,106.678122,2025-06-27T05:07:00,4.67,express
ORD-00888,10.770337,106.689205,2025-01-15T16:23:00,4.42,express
ORD-00889,10.760977,106.695007,2025-03-16T20:11:00,4.57,express
ORD-00890,10.782447,106.689058,2025-04-10T17:40:00,5.6,express
ORD-00891,10.76114,106.701413,2025-02-18T18:02:00,1.79,normal
ORD-00892,10.776102,106.680331,2025-05-19T23:31:00,4.41,express
ORD-00893,10.793763,106.678607,2025-03-28T15:21:00,6.37,normal
ORD-00894,10.773004,106.685832,2025-06-18T06:29:00,7.54,normal
ORD-00895,10.785419,106.68662,2025-01-19T15:47:00,1.39,normal
ORD-00896,10.775435,106.711967,2025-01-12T21:44:00,5.3,normal
ORD-00897,10.764373,106.679848,2025-03-20T17:29:00,5.01,normal
ORD-00898,10.788259,106.681934,2025-05-08T21:04:00,6.49,express
ORD-00899,10.770482,106.708928,2025-06-24T02:20:00,1.23,normal
ORD-00900,10.769899,106.713694,2025-02-24T15:37:00,1.64,normal
ORD-00901,10.762468,106.683226,2025-04-17T19:44:00,3.15,normal
ORD-00902,10.77423,106.71225,2025-01-11T18:06:00,6.39,express
ORD-00903,10.786773,106.678578,2025-05-05T16:00:00,0.36,normal
ORD-00904,10.784149,106.699968,2025-03-15T03:44:00,6.52,express
ORD-00905,10.783617,106.685628,2025-06-13T22:33:00,3.77,normal
ORD-00906,10.792709,106.70059,2025-01-10T19:45:00,4.15,normal
ORD-00907,10.781206,106.706956,2025-04-01T03:00:00,4.59,normal
ORD-00908,10.762348,106.697617,2025-01-26T01:55:00,6.16,normal
ORD-00909,10.775176,106.701179,2025-02-23T22:03:00,1.79,normal
ORD-00910,10.783354,106.713837,2025-05-03T05:11:00,1.53,normal
ORD-00911,10.759999,106.691475,2025-02-24T03:16:00,2.87,express
ORD-00912,10.759603,106.705395,2025-05-18T19:10:00,6.35,express
ORD-00913,10.777051,106.680622,2025-03-03T04:37:00,4.76,express
ORD-00914,10.765354,106.703044,2025-03-25T21:49:00,1.15,normal
ORD-00915,10.761628,106.705297,2025-02-22T02:57:00,2.0,express
ORD-00916,10.779648,106.680011,2025-04-22T18:13:00,7.44,express
ORD-00917,10.764588,106.691819,2025-04-28T20:40:00,3.06,express
ORD-00918,10.765482,106.682707,2025-06-27T15:17:00,1.35,express
ORD-00919,10.774967,106.684334,2025-03-29T21:56:00,2.57,normal
ORD-00920,10.787213,106.701606,2025-06-06T19:36:00,7.77,normal
ORD-00921,10.7612,106.709708,2025-05-06T20:37:00,3.95,express
ORD-00922,10.768329,106.705011,2025-03-05T21:20:00,3.64,normal
ORD-00923,10.790997,106.699896,2025-02-08T14:26:00,7.85,normal
ORD-00924,10.794677,106.705139,2025-05-10T15:27:00,4.39,express
ORD-00925,10.78796,106.703776,2025-01-27T04:31:00,2.15,normal
ORD-00926,10.783647,106.693045,2025-02-25T18:22:00,2.58,normal
ORD-00927,10.758589,106.702754,2025-02-12T04:54:00,4.69,normal
ORD-00928,10.794128,106.695159,2025-02-06T02:11:00,6.38,express
ORD-00929,10.781192,106.704044,2025-01-01T16:24:00,7.18,express
ORD-00930,10.777644,106.688974,2025-03-11T20:50:00,5.57,express
ORD-00931,10.785223,106.680028,2025-06-23T01:56:00,0.7,express
ORD-00932,10.771527,106.700908,2025-04-05T01:11:00,5.29,normal
ORD-00933,10.778748,106.706622,2025-02-06T00:15:00,4.46,express
ORD-00934,10.785283,106.705834,2025-06-29T20:48:00,6.04,normal
ORD-00935,10.769857,106.711224,2025-05-10T03:17:00,0.72,express
ORD-00936,10.770773,106.69599,2025-05-15T17:30:00,5.77,express
ORD-00937,10.774723,106.691621,2025-06-22T16:12:00,7.17,express
ORD-00938,10.76123,106.692455,2025-02-15T23:04:00,1.14,express
ORD-00939,10.762145,106.683474,2025-02-08T20:33:00,7.63,normal
ORD-00940,10.768847,106.713874,2025-05-19T18:30:00,2.97,express
ORD-00941,10.785295,106.678795,2025-02-18T16:01:00,7.01,normal
ORD-00942,10.788893,106.697226,2025-03-28T03:37:00,2.94,express
ORD-00943,10.775987,106.702637,2025-05-17T04:29:00,2.64,normal
ORD-00944,10.791236,106.68934,2025-03-08T21:30:00,3.16,express
ORD-00945,10.786481,106.679751,2025-04-01T23:29:00,7.66,normal
ORD-00946,10.784337,106.688554,2025-02-14T18:10:00,2.13,normal
ORD-00947,10.79477,106.699257,2025-04-23T22:23:00,1.72,normal
ORD-00948,10.782625,106.714187,2025-02-08T01:28:00,4.46,normal
ORD-00949,10.777745,106.682495,2025-01-08T02:59:00,4.15,normal
ORD-00950,10.793068,106.712329,2025-02-09T14:47:00,4.51,express
ORD-00951,10.781948,106.688936,2025-03-16T18:51:00,4.65,express
ORD-00952,10.770531,106.682156,2025-05-03T15:08:00,5.52,normal
ORD-00953,10.769399,106.69286,2025-02-27T04:22:00,1.01,normal
ORD-00954,10.780502,106.685221,2025-05-15T21:50:00,7.5,express
ORD-00955,10.765241,106.681093,2025-04-25T16:32:00,3.34,express
ORD-00956,10.769757,106.700388,2025-01-16T01:25:00,1.44,express
ORD-00957,10.771676,106.691795,2025-03-15T01:22:00,2.67,express
ORD-00958,10.790349,106.681241,2025-04-25T03:51:00,3.71,normal
ORD-00959,10.78781,106.713903,2025-04-20T03:08:00,6.73,normal
ORD-00960,10.763315,106.68922,2025-05-16T00:04:00,7.49,express
ORD-00961,10.761273,106.69315,2025-03-12T03:11:00,4.58,normal
ORD-00962,10.765373,106.708794,2025-03-17T05:02:00,6.64,express
ORD-00963,10.78888,106.689245,2025-05-25T04:14:00,0.51,normal
ORD-00964,10.763699,106.689106,2025-06-14T05:07:00,5.33,express
ORD-00965,10.773435,106.6962,2025-06-26T21:01:00,1.22,express
ORD-00966,10.776243,106.713913,2025-06-04T01:37:00,4.0,express
ORD-00967,10.790129,106.701236,2025-05-02T17:23:00,4.25,normal
ORD-00968,10.789275,106.684025,2025-01-15T18:20:00,3.85,normal
ORD-00969,10.771223,106.679957,2025-04-04T03:40:00,7.32,express
ORD-00970,10.759802,106.688792,2025-06-13T16:32:00,1.79,normal
ORD-00971,10.786294,106.700154,2025-02-13T00:55:00,2.73,express
ORD-00972,10.768044,106.703825,2025-04-03T17:34:00,4.77,normal
ORD-00973,10.758477,106.697172,2025-04-07T05:26:00,2.92,normal
ORD-00974,10.761789,106.683719,2025-02-26T20:50:00,7.21,normal
ORD-00975,10.773442,106.711893,2025-01-30T18:59:00,0.43,express
ORD-00976,10.769528,106.691415,2025-04-25T06:48:00,7.77,normal
ORD-00977,10.784266,106.679064,2025-01-31T21:08:00,6.9,normal
ORD-00978,10.783458,106.689375,2025-02-23T18:05:00,3.57,normal
ORD-00979,10.760876,106.706664,2025-04-21T15:12:00,1.13,normal
ORD-00980,10.775356,106.711616,2025-01-12T16:19:00,5.44,normal
ORD-00981,10.786948,106.712044,2025-02-22T20:11:00,5.46,normal
ORD-00982,10.761359,106.709297,2025-03-14T01:22:00,1.54,normal
ORD-00983,10.776682,106.680528,2025-05-29T14:33:00,1.97,normal
ORD-00984,10.793678,106.684356,2025-05-18T14:46:00,1.06,normal
ORD-00985,10.792058,106.709498,2025-05-03T01:44:00,4.84,express
ORD-00986,10.78292,106.681971,2025-04-02T02:27:00,1.95,normal
ORD-00987,10.77308,106.706172,2025-03-22T17:29:00,1.15,normal
ORD-00988,10.776345,106.691366,2025-03-15T15:05:00,2.83,normal
ORD-00989,10.772237,106.694907,2025-03-22T04:14:00,4.57,express
ORD-00990,10.794444,106.693835,2025-01-19T05:43:00,3.13,normal
ORD-00991,10.794953,106.696191,2025-01-28T02:28:00,4.32,normal
ORD-00992,10.762411,106.692608,2025-06-27T17:47:00,7.42,normal
ORD-00993,10.760394,106.714083,2025-03-28T20:38:00,6.8,express
ORD-00994,10.762542,106.70901,2025-05-08T22:48:00,5.79,express
ORD-00995,10.785983,106.707636,2025-04-14T01:30:00,5.43,express
ORD-00996,10.794538,106.696922,2025-02-08T04:06:00,1.24,express
ORD-00997,10.776399,106.70125,2025-02-04T14:06:00,5.98,normal
ORD-00998,10.776431,106.67899,2025-02-16T02:38:00,5.53,normal
ORD-00999,10.769202,106.70106,2025-01-21T06:49:00,4.09,express
ORD-01000,10.765471,106.702497,2025-05-07T06:16:00,4.48,normal
ORD-01001,10.793245,106.679169,2025-04-21T17:24:00,3.77,express
ORD-01002,10.774375,106.679331,2025-02-15T23:56:00,5.74,express
ORD-01003,10.773935,106.689561,2025-04-11T05:48:00,1.14,express
ORD-01004,10.782423,106.703359,2025-05-28T05:30:00,4.63,normal
ORD-01005,10.776747,106.692481,2025-05-08T02:39:00,5.51,express
ORD-01006,10.769858,106.679041,2025-01-12T18:53:00,3.12,normal
ORD-01007,10.786312,106.701131,2025-04-08T17:27:00,2.96,express
ORD-01008,10.773241,106.680089,2025-03-04T21:15:00,5.29,normal
ORD-01009,10.791684,106.680424,2025-03-20T17:21:00,1.61,express
ORD-01010,10.759383,106.702337,2025-04-20T06:57:00,3.54,normal
ORD-01011,10.78375,106.699756,2025-03-24T02:36:00,3.31,normal
ORD-01012,10.787908,106.681702,2025-06-22T20:21:00,4.12,express
ORD-01013,10.764165,106.689082,2025-04-22T20:31:00,5.19,normal
ORD-01014,10.789094,106.697826,2025-03-15T22:03:00,2.59,express
ORD-01015,10.78777,106.701109,2025-01-24T17:37:00,2.89,normal
ORD-01016,10.778958,106.697649,2025-04-20T20:22:00,6.43,express
ORD-01017,10.776672,106.689097,2025-06-20T00:12:00,3.49,express
ORD-01018,10.781124,106.694769,2025-05-21T19:56:00,0.44,normal
ORD-01019,10.779343,106.685879,2025-04-30T22:59:00,5.21,express
ORD-01020,10.792582,106.704885,2025-01-17T06:12:00,3.1,normal
ORD-01021,10.766894,106.705618,2025-03-19T03:26:00,2.75,normal
ORD-01022,10.781455,106.709301,2025-03-10T23:41:00,1.54,normal
ORD-01023,10.773017,106.682202,2025-02-19T14:15:00,6.44,express
ORD-01024,10.775174,106.698714,2025-04-23T03:41:00,7.27,normal
ORD-01025,10.763896,106.683048,2025-03-08T22:42:00,4.54,normal
ORD-01026,10.79366,106.695976,2025-01-06T15:55:00,7.2,express
ORD-01027,10.780259,106.710085,2025-04-16T01:42:00,5.36,normal
ORD-01028,10.772685,106.709073,2025-02-05T21:07:00,4.7,normal
ORD-01029,10.777312,106.708672,2025-05-15T22:31:00,7.11,normal
ORD-01030,10.780193,106.706608,2025-03-23T00:53:00,4.8,express
ORD-01031,10.787816,106.705526,2025-04-19T20:09:00,1.12,normal
ORD-01032,10.793887,106.694261,2025-03-07T15:31:00,4.41,normal
ORD-01033,10.76971,106.69368,2025-06-24T21:17:00,7.07,normal
ORD-01034,10.771431,106.70448,2025-03-20T14:41:00,7.74,normal
ORD-01035,10.789134,106.702502,2025-01-14T21:16:00,4.56,express
ORD-01036,10.781641,106.703923,2025-06-25T17:34:00,6.98,express
ORD-01037,10.772373,106.711662,2025-04-11T22:19:00,0.99,normal
ORD-01038,10.769005,106.709798,2025-02-12T04:40:00,2.74,express
ORD-01039,10.787205,106.688139,2025-01-22T05:30:00,5.97,express
ORD-01040,10.784543,106.71044,2025-01-26T19:44:00,2.31,normal
ORD-01041,10.771019,106.700278,2025-05-22T00:29:00,5.65,normal
ORD-01042,10.781731,106.684798,2025-04-24T18:00:00,3.39,express
ORD-01043,10.769608,106.681043,2025-02-10T21:33:00,5.79,normal
ORD-01044,10.789338,106.703373,2025-03-24T04:30:00,7.03,normal
ORD-01045,10.767645,106.703436,2025-03-25T23:12:00,0.95,express
ORD-01046,10.76473,106.710426,2025-05-27T21:01:00,7.6,normal
ORD-01047,10.791553,106.714043,2025-02-20T22:44:00,6.86,normal
ORD-01048,10.772838,106.693869,2025-03-08T18:05:00,7.68,normal
ORD-01049,10.793048,106.682342,2025-05-16T03:49:00,7.38,express
ORD-01050,10.788609,106.696284,2025-02-27T20:12:00,7.58,express
ORD-01051,10.768655,106.696284,2025-02-04T03:54:00,1.89,normal
ORD-01052,10.794823,106.68847,2025-06-23T20:26:00,1.69,normal
ORD-01053,10.759065,106.714117,2025-03-03T04:58:00,2.21,express
ORD-01054,10.761172,106.695349,2025-03-25T02:43:00,1.93,express
ORD-01055,10.784213,106.705236,2025-03-07T16:06:00,4.59,normal
ORD-01056,10.770316,106.686689,2025-04-01T15:00:00,2.25,express
ORD-01057,10.769193,106.692604,2025-04-05T18:57:00,4.61,normal
ORD-01058,10.767631,106.696639,2025-03-29T04:08:00,0.99,express
ORD-01059,10.763246,106.682323,2025-01-12T18:31:00,7.01,express
ORD-01060,10.785669,106.712271,2025-03-14T22:39:00,6.69,express
ORD-01061,10.777128,106.694124,2025-02-13T00:47:00,7.96,normal
ORD-01062,10.77856,106.712146,2025-06-13T04:03:00,1.75,normal
ORD-01063,10.766505,106.679327,2025-03-08T19:45:00,3.9,normal
ORD-01064,10.794822,106.712307,2025-01-12T04:22:00,7.91,express
ORD-01065,10.774937,106.682162,2025-02-07T17:22:00,1.02,express
ORD-01066,10.764684,106.684227,2025-05-11T22:36:00,7.16,normal
ORD-01067,10.779591,106.71395,2025-05-15T19:26:00,7.39,normal
ORD-01068,10.786425,106.703046,2025-03-26T14:18:00,5.55,normal
ORD-01069,10.772584,106.699843,2025-01-29T00:09:00,0.52,express
ORD-01070,10.788736,106.702403,2025-04-27T22:38:00,5.37,express
ORD-01071,10.793882,106.702278,2025-04-27T00:46:00,8.0,normal
ORD-01072,10.765821,106.679801,2025-06-14T23:20:00,6.45,normal
ORD-01073,10.778245,106.700285,2025-01-25T02:16:00,1.67,express
ORD-01074,10.7613,106.709537,2025-02-12T02:49:00,3.4,normal
ORD-01075,10.762462,106.696161,2025-04-21T23:57:00,5.57,normal
ORD-01076,10.771285,106.681556,2025-04-06T06:12:00,4.07,express
ORD-01077,10.775628,106.698833,2025-04-19T16:48:00,3.55,express
ORD-01078,10.780713,106.694062,2025-04-20T16:02:00,4.25,express
ORD-01079,10.783028,106.701962,2025-02-10T05:33:00,5.15,normal
ORD-01080,10.768756,106.694182,2025-05-03T23:09:00,7.88,express
ORD-01081,10.789137,106.697354,2025-03-17T15:35:00,0.89,normal
ORD-01082,10.776996,106.696894,2025-04-16T17:29:00,5.39,express
ORD-01083,10.771152,106.699666,2025-05-09T14:07:00,6.0,express
ORD-01084,10.764643,106.684742,2025-04-11T15:05:00,3.51,express
ORD-01085,10.769616,106.704792,2025-06-22T04:39:00,6.52,express
ORD-01086,10.793769,106.71024,2025-02-17T20:11:00,0.9,express
ORD-01087,10.79025,106.681934,2025-05-17T14:00:00,3.34,normal
ORD-01088,10.764354,106.695653,2025-06-28T02:55:00,5.36,express
ORD-01089,10.769204,106.708086,2025-06-08T01:44:00,5.49,express
ORD-01090,10.787772,106.681242,2025-02-04T14:12:00,1.16,normal
ORD-01091,10.783753,106.684964,2025-01-07T20:30:00,5.29,normal
ORD-01092,10.774124,106.701164,2025-05-18T20:05:00,2.62,express
ORD-01093,10.763482,106.69361,2025-01-30T19:57:00,1.47,express
ORD-01094,10.793663,106.695445,2025-04-26T21:12:00,2.57,express
ORD-01095,10.759884,106.678291,2025-06-12T03:26:00,6.83,express
ORD-01096,10.75937,106.692788,2025-05-13T05:14:00,5.8,normal
ORD-01097,10.773614,106.689686,2025-01-17T22:57:00,5.29,express
ORD-01098,10.762327,106.70104,2025-06-16T01:28:00,5.67,normal
ORD-01099,10.763969,106.70487,2025-05-02T01:28:00,2.09,normal
ORD-01100,10.779743,106.703344,2025-06-05T04:08:00,7.1,express
ORD-01101,10.793513,106.708824,2025-06-23T01:50:00,3.94,normal
ORD-01102,10.781008,106.688451,2025-01-24T05:08:00,1.63,normal
ORD-01103,10.780413,106.681733,2025-04-18T05:19:00,2.11,normal
ORD-01104,10.794973,106.691275,2025-03-09T01:43:00,1.52,normal
ORD-01105,10.787852,106.690496,2025-01-30T21:07:00,4.63,express
ORD-01106,10.767539,106.690592,2025-04-01T15:49:00,7.06,express
ORD-01107,10.791164,106.709576,2025-05-12T17:45:00,0.69,express
ORD-01108,10.787563,106.713618,2025-01-29T17:50:00,5.0,normal
ORD-01109,10.788474,106.679553,2025-01-27T19:40:00,1.21,normal
ORD-01110,10.791706,106.68381,2025-03-17T04:48:00,4.2,normal
ORD-01111,10.763709,106.691458,2025-02-05T17:54:00,1.85,express
ORD-01112,10.786461,106.678244,2025-05-03T00:18:00,4.19,normal
ORD-01113,10.767843,106.704462,2025-04-18T01:40:00,5.42,normal
ORD-01114,10.785869,106.697597,2025-02-28T18:51:00,3.6,express
ORD-01115,10.791228,106.713218,2025-05-14T01:01:00,3.71,normal
ORD-01116,10.784552,106.697142,2025-01-18T16:21:00,2.72,normal
ORD-01117,10.774061,106.692551,2025-01-10T18:57:00,4.72,express
ORD-01118,10.773514,106.710774,2025-06-29T23:46:00,6.02,express
ORD-01119,10.758292,106.688352,2025-05-16T18:44:00,3.41,normal
ORD-01120,10.79084,106.701101,2025-06-09T04:44:00,2.96,express
ORD-01121,10.78669,106.710596,2025-01-22T15:34:00,2.88,normal
ORD-01122,10.777257,106.698009,2025-02-24T16:32:00,4.55,express
ORD-01123,10.786011,106.683921,2025-01-08T22:15:00,6.71,express
ORD-01124,10.784881,106.714517,2025-01-29T15:53:00,3.17,express
ORD-01125,10.762581,106.705993,2025-02-02T04:19:00,4.71,normal
ORD-01126,10.774766,106.714369,2025-05-29T21:22:00,2.6,normal
ORD-01127,10.784431,106.697228,2025-03-05T17:20:00,4.28,normal
ORD-01128,10.788445,106.691367,2025-01-26T18:45:00,3.58,express
ORD-01129,10.761032,106.680301,2025-02-04T05:13:00,3.74,express
ORD-01130,10.783042,106.692902,2025-05-25T06:49:00,3.34,express
ORD-01131,10.779619,106.701549,2025-04-24T05:46:00,7.79,normal
ORD-01132,10.763341,106.682704,2025-04-28T18:45:00,4.25,normal
ORD-01133,10.783695,106.694851,2025-01-09T19:35:00,3.14,normal
ORD-01134,10.780259,106.693119,2025-02-01T01:36:00,2.53,normal
ORD-01135,10.762356,106.689282,2025-04-06T23:18:00,4.04,normal
ORD-01136,10.763259,106.699816,2025-01-13T23:56:00,2.48,normal
ORD-01137,10.788308,106.696085,2025-02-02T01:04:00,7.0,express
ORD-01138,10.775804,106.689459,2025-04-27T00:50:00,3.21,normal
ORD-01139,10.786192,106.696676,2025-04-29T04:42:00,3.76,express
ORD-01140,10.761305,106.701117,2025-06-10T03:24:00,2.09,express
ORD-01141,10.770543,106.679695,2025-06-22T04:47:00,2.44,normal
ORD-01142,10.79004,106.704167,2025-05-27T23:35:00,5.27,normal
ORD-01143,10.76512,106.700892,2025-05-28T15:36:00,4.32,express
ORD-01144,10.776598,106.678691,2025-06-18T19:01:00,2.42,normal
ORD-01145,10.767076,106.704108,2025-05-30T04:05:00,6.51,express
ORD-01146,10.772867,106.679664,2025-01-07T00:27:00,1.69,normal
ORD-01147,10.789807,106.689743,2025-03-07T16:07:00,7.84,normal
ORD-01148,10.768558,106.684759,2025-01-23T18:19:00,7.63,normal
